steering_angle,adc_0,adc_1,time
12.2,2077,2925,1675405025.3054461
16.3,2036,2966,1675405025.3544471
21.2,1985,3011,1675405025.4055245
25.1,1941,3051,1675405025.4545116
29.3,1898,3105,1675405025.505448
33.0,1860,3151,1675405025.5544896
37.0,1818,3211,1675405025.6054592
40.9,1761,3236,1675405025.6553743
45.0,1730,3281,1675405025.7055147
48.5,1690,3307,1675405025.755452
52.6,1626,3377,1675405025.805472
56.6,1600,3410,1675405025.8544698
60.5,1567,3443,1675405025.9053745
65.7,1518,3510,1675405026.004602
68.5,1475,3526,1675405026.055378
71.6,1436,3562,1675405026.1054292
74.5,1413,3590,1675405026.1554282
77.1,1401,3611,1675405026.2054207
78.9,1378,3625,1675405026.2554348
80.5,1358,3636,1675405026.3054783
81.9,1356,3660,1675405026.3554134
82.8,1351,3650,1675405026.4053936
83.2,1353,3656,1675405026.455418
83.4,1352,3656,1675405026.5054445
83.4,1352,3652,1675405026.5554261
83.5,1348,3650,1675405026.6054413
83.4,1351,3652,1675405026.6555588
83.5,1352,3658,1675405026.7055147
83.5,1348,3646,1675405026.7554169
83.4,1356,3666,1675405026.8054671
83.4,1350,3645,1675405026.8555138
83.3,1358,3647,1675405026.9055283
82.1,1377,3620,1675405027.0044992
80.8,1401,3596,1675405027.0553799
78.9,1432,3570,1675405027.1054096
76.6,1465,3532,1675405027.155418
73.8,1501,3521,1675405027.2055068
71.0,1527,3488,1675405027.2554193
68.5,1556,3456,1675405027.3054383
65.6,1593,3406,1675405027.3554106
62.3,1625,3377,1675405027.4054532
59.6,1647,3356,1675405027.4553742
57.1,1676,3317,1675405027.5054107
54.6,1720,3305,1675405027.555439
51.4,1755,3252,1675405027.6054373
48.1,1797,3217,1675405027.6555173
44.6,1827,3176,1675405027.7055428
41.1,1866,3138,1675405027.7555108
37.5,1913,3081,1675405027.8055677
33.8,1967,3033,1675405027.8553836
29.2,2016,3003,1675405027.9053533
25.3,2040,2955,1675405027.9553728
21.7,2083,2925,1675405028.0053704
18.6,2117,2880,1675405028.0553703
14.9,2170,2837,1675405028.1054366
11.0,2208,2787,1675405028.15539
6.9,2257,2758,1675405028.2054996
3.3,2287,2708,1675405028.2553833
-0.2,2346,2662,1675405028.3054657
-4.6,2393,2612,1675405028.3553696
-9.0,2433,2562,1675405028.4053972
-12.8,2472,2518,1675405028.4554741
-16.8,2507,2477,1675405028.5054502
-20.2,2553,2437,1675405028.555434
-24.1,2601,2390,1675405028.605414
-28.1,2651,2352,1675405028.6554334
-32.3,2690,2317,1675405028.7054105
-35.7,2723,2278,1675405028.7555726
-39.3,2763,2227,1675405028.8053982
-42.9,2808,2200,1675405028.8553863
-46.6,2840,2153,1675405028.90529
-49.6,2876,2130,1675405028.9554598
-52.6,2905,2093,1675405029.0053577
-55.3,2940,2057,1675405029.055448
-58.7,2973,2016,1675405029.1055248
-61.8,3012,1996,1675405029.1555476
-64.7,3025,1965,1675405029.2056637
-66.8,3055,1941,1675405029.255362
-69.2,3076,1912,1675405029.3053942
-71.3,3097,1905,1675405029.355407
-72.9,3102,1885,1675405029.4054418
-74.0,3126,1891,1675405029.4554076
-74.9,3125,1873,1675405029.5053802
-75.8,3132,1868,1675405029.55542
-76.3,3121,1862,1675405029.6053662
-76.5,3130,1867,1675405029.6553667
-76.5,3126,1863,1675405029.7054427
-76.5,3135,1868,1675405029.7553225
-76.5,3137,1871,1675405029.8053176
-76.5,3125,1867,1675405029.8553696
-76.5,3127,1863,1675405029.9054067
-76.5,3125,1865,1675405029.9554322
-76.5,3123,1865,1675405030.0053782
-76.5,3130,1863,1675405030.0553682
-76.5,3133,1866,1675405030.1053612
-76.5,3121,1868,1675405030.1553776
-75.8,3091,1891,1675405030.205516
-74.5,3083,1913,1675405030.255355
-72.4,3047,1937,1675405030.3053787
-70.2,3012,1972,1675405030.3554258
-67.4,2997,1993,1675405030.405397
-65.1,2977,2020,1675405030.455429
-63.2,2953,2032,1675405030.5054038
-61.5,2945,2070,1675405030.5553453
-59.3,2896,2090,1675405030.6053896
-56.5,2867,2136,1675405030.655345
-53.3,2826,2177,1675405030.7054808
-49.8,2792,2207,1675405030.7553213
-46.8,2755,2236,1675405030.8050148
-43.5,2705,2282,1675405030.8553789
-39.8,2675,2338,1675405030.9053912
-36.1,2630,2360,1675405030.9554346
-32.7,2608,2398,1675405031.005406
-29.6,2555,2446,1675405031.0553734
-25.4,2506,2502,1675405031.105429
-21.3,2456,2528,1675405031.155418
-17.1,2413,2582,1675405031.2054973
-13.3,2368,2623,1675405031.2554028
-9.0,2320,2676,1675405031.3054147
-5.1,2278,2720,1675405031.355402
-0.9,2243,2767,1675405031.4054542
2.4,2207,2792,1675405031.4554312
5.8,2163,2828,1675405031.505429
9.1,2121,2887,1675405031.5554097
13.3,2068,2926,1675405031.6054037
17.5,2020,2972,1675405031.6554015
21.6,1977,3022,1675405031.705471
26.2,1923,3076,1675405031.7554407
30.7,1866,3127,1675405031.8054402
35.6,1833,3192,1675405031.855414
39.4,1795,3206,1675405031.9054368
45.8,1717,3282,1675405032.0055249
49.3,1675,3335,1675405032.0554042
53.7,1622,3380,1675405032.105428
57.6,1592,3416,1675405032.1553974
61.0,1556,3443,1675405032.2054777
64.1,1526,3473,1675405032.255394
67.3,1483,3521,1675405032.3054252
70.3,1455,3553,1675405032.355455
73.4,1431,3582,1675405032.4054608
77.3,1398,3611,1675405032.505526
79.0,1371,3628,1675405032.55552
80.9,1360,3648,1675405032.6054428
82.3,1357,3650,1675405032.6554286
83.0,1351,3665,1675405032.7055273
83.4,1346,3651,1675405032.7554111
83.7,1347,3648,1675405032.805432
83.7,1347,3652,1675405032.855407
83.7,1348,3658,1675405032.9054441
83.7,1347,3650,1675405032.955491
83.7,1351,3662,1675405033.005399
83.7,1347,3652,1675405033.055583
83.7,1353,3666,1675405033.1055503
83.6,1352,3661,1675405033.1554854
83.3,1367,3637,1675405033.2058084
82.5,1377,3622,1675405033.255326
80.8,1410,3587,1675405033.3054476
78.8,1441,3567,1675405033.3553972
76.1,1463,3533,1675405033.4054055
73.8,1487,3537,1675405033.4554255
72.0,1500,3513,1675405033.505415
70.6,1520,3492,1675405033.555485
68.6,1545,3452,1675405033.6054122
66.4,1581,3428,1675405033.6554797
63.5,1616,3390,1675405033.7054691
60.4,1648,3343,1675405033.7554862
56.9,1700,3316,1675405033.805431
53.3,1740,3255,1675405033.8554428
49.2,1780,3236,1675405033.9053867
45.9,1807,3208,1675405033.9554582
43.0,1840,3180,1675405034.0053728
40.4,1866,3126,1675405034.0553558
37.1,1920,3077,1675405034.1054137
33.5,1965,3031,1675405034.1554508
29.4,2011,2983,1675405034.2055073
24.9,2056,2950,1675405034.2553382
20.7,2107,2902,1675405034.3053825
16.8,2148,2850,1675405034.355496
12.7,2192,2836,1675405034.4054632
6.0,2256,2751,1675405034.5054598
2.7,2296,2700,1675405034.5555096
-1.1,2353,2651,1675405034.60554
-5.2,2397,2601,1675405034.6554813
-9.7,2437,2550,1675405034.7056382
-13.6,2497,2522,1675405034.7554748
-17.7,2536,2453,1675405034.8054492
-22.4,2593,2411,1675405034.8554807
-26.8,2621,2368,1675405034.9054892
-30.1,2662,2342,1675405034.9554513
-33.2,2688,2306,1675405035.0054705
-36.4,2737,2268,1675405035.0555382
-40.0,2780,2230,1675405035.1054416
-43.5,2806,2181,1675405035.1554751
-47.2,2855,2148,1675405035.2054193
-50.4,2878,2111,1675405035.2554903
-53.8,2927,2076,1675405035.3054192
-56.9,2953,2032,1675405035.355482
-60.1,2993,2016,1675405035.4054506
-62.5,2997,1986,1675405035.455468
-64.8,3028,1967,1675405035.5054233
-66.8,3057,1933,1675405035.5555465
-69.2,3073,1913,1675405035.6054347
-73.1,3103,1886,1675405035.7055068
-74.2,3112,1873,1675405035.7555158
-75.4,3127,1868,1675405035.8054345
-76.2,3133,1865,1675405035.8554955
-76.6,3128,1863,1675405035.9053986
-76.6,3132,1865,1675405035.955581
-76.7,3136,1866,1675405036.0054133
-76.7,3135,1866,1675405036.055428
-76.6,3137,1867,1675405036.1054165
-76.6,3140,1871,1675405036.1554394
-76.6,3126,1860,1675405036.2054834
-76.6,3130,1865,1675405036.2554462
-76.6,3135,1863,1675405036.3054156
-76.7,3127,1862,1675405036.3554301
-76.5,3116,1872,1675405036.4054253
-75.9,3108,1887,1675405036.4555612
-75.1,3100,1892,1675405036.5055635
-74.0,3076,1911,1675405036.555534
-72.6,3060,1931,1675405036.6055582
-70.5,3023,1966,1675405036.655478
-68.2,3003,1995,1675405036.7055676
-65.4,2983,2028,1675405036.755522
-62.8,2938,2055,1675405036.8054664
-60.2,2907,2096,1675405036.8555303
-56.9,2862,2125,1675405036.9055517
-53.9,2847,2152,1675405036.9554584
-51.5,2818,2168,1675405037.005521
-49.3,2793,2210,1675405037.055447
-46.5,2756,2258,1675405037.1054337
-43.2,2705,2285,1675405037.1554468
-39.5,2671,2331,1675405037.2055418
-36.1,2631,2363,1675405037.2554932
-32.6,2582,2411,1675405037.3054616
-28.3,2528,2462,1675405037.3555007
-24.0,2490,2505,1675405037.4055285
-20.0,2450,2540,1675405037.455514
-16.2,2408,2582,1675405037.5054774
-12.8,2368,2632,1675405037.555475
-8.7,2310,2681,1675405037.6055024
-4.5,2265,2730,1675405037.6556573
-0.1,2228,2776,1675405037.7056751
3.4,2196,2805,1675405037.7554426
7.1,2135,2860,1675405037.8054967
11.3,2090,2918,1675405037.855459
15.9,2050,2950,1675405037.9055452
