steering_angle,adc_0,adc_1,time
-80.3,3185,1860,1675127550.7455142
-81.1,3187,1861,1675127550.7955594
-81.6,3182,1858,1675127550.8455749
-81.6,3186,1860,1675127550.895614
-81.6,3182,1858,1675127550.945554
-80.7,3145,1902,1675127551.0454226
-78.2,3093,1952,1675127551.0957274
-74.1,3035,2002,1675127551.145392
-69.5,2995,2048,1675127551.1955705
-62.0,2926,2120,1675127551.2954907
-58.8,2885,2160,1675127551.345376
-55.6,2862,2183,1675127551.395488
-53.1,2845,2200,1675127551.4454958
-50.7,2840,2210,1675127551.5454648
-50.4,2838,2208,1675127551.5955415
-50.3,2836,2206,1675127551.645554
-50.3,2836,2207,1675127551.6967185
-50.3,2838,2210,1675127551.7453947
-50.5,2856,2191,1675127551.7959723
-51.6,2888,2160,1675127551.8453782
-54.0,2916,2128,1675127551.8955042
-56.5,2936,2108,1675127551.9454367
-59.7,2958,2088,1675127552.0453258
-60.9,2975,2065,1675127552.095448
-62.3,2985,2053,1675127552.1454372
-63.4,2990,2052,1675127552.1965723
-64.1,2990,2052,1675127552.2955258
-64.1,2991,2052,1675127552.3454013
-64.1,2991,2052,1675127552.395464
-64.1,2990,2051,1675127552.4454477
-64.1,2992,2053,1675127552.545442
-64.1,2990,2053,1675127552.5966563
-64.1,2990,2052,1675127552.6454775
-63.9,2983,2056,1675127552.6966736
-63.7,2986,2061,1675127552.745495
-63.4,2980,2062,1675127552.7965267
-63.0,2967,2080,1675127552.8453903
-61.9,2948,2100,1675127552.896457
-60.6,2940,2101,1675127552.945601
-59.6,2938,2107,1675127553.0452313
-59.2,2933,2113,1675127553.0962436
-58.9,2930,2111,1675127553.1453893
-58.7,2930,2111,1675127553.1964533
-58.7,2931,2112,1675127553.2454944
-58.7,2930,2112,1675127553.2964766
-58.7,2931,2113,1675127553.3453567
-58.7,2933,2112,1675127553.3965795
-58.7,2932,2112,1675127553.4453301
-58.7,2930,2112,1675127553.4964042
-58.7,2935,2115,1675127553.545378
-58.7,2932,2113,1675127553.5965254
-58.7,2932,2113,1675127553.6454089
-58.7,2930,2111,1675127553.6965432
-58.7,2931,2112,1675127553.745674
-58.7,2932,2113,1675127553.7964113
-58.7,2930,2111,1675127553.8452969
-58.7,2935,2115,1675127553.89648
-58.7,2930,2111,1675127553.9455366
-58.7,2931,2112,1675127553.9964223
-58.7,2932,2113,1675127554.045465
-58.7,2931,2112,1675127554.0955222
-58.7,2931,2112,1675127554.145495
-58.7,2928,2112,1675127554.196421
-58.7,2931,2113,1675127554.2455454
-58.7,2931,2112,1675127554.2964256
-58.7,2931,2112,1675127554.3453672
-58.7,2931,2112,1675127554.3964307
-58.7,2931,2113,1675127554.4453087
-58.5,2908,2135,1675127554.495445
-56.7,2861,2190,1675127554.5453777
-52.9,2803,2245,1675127554.5963821
-48.3,2740,2308,1675127554.6453407
-42.9,2663,2385,1675127554.695436
-27.7,2465,2585,1675127554.7964575
-19.1,2360,2688,1675127554.8453712
-9.9,2286,2770,1675127554.8965762
-2.7,2230,2822,1675127554.9455247
8.5,2111,2941,1675127555.0453706
13.9,2060,2991,1675127555.0963812
18.4,2018,3028,1675127555.1453485
22.1,1990,3062,1675127555.1954803
27.4,1957,3088,1675127555.2965255
28.5,1958,3091,1675127555.345566
28.8,1958,3090,1675127555.3963196
28.8,1958,3092,1675127555.4455805
28.5,1985,3062,1675127555.496627
26.8,2026,3027,1675127555.5455723
23.6,2071,2983,1675127555.5964606
19.8,2113,2931,1675127555.6455002
15.0,2190,2865,1675127555.6965733
3.8,2298,2755,1675127555.7965105
-0.3,2331,2718,1675127555.845404
-4.2,2370,2680,1675127555.8965704
-7.1,2397,2651,1675127555.945408
-11.9,2430,2618,1675127556.0453103
-13.2,2431,2615,1675127556.0963771
-13.6,2431,2615,1675127556.1454017
-13.7,2432,2616,1675127556.196421
-13.4,2408,2641,1675127556.2965515
-11.9,2366,2688,1675127556.345445
-8.3,2312,2745,1675127556.3964667
-4.5,2286,2762,1675127556.445356
-0.1,2265,2787,1675127556.5452108
1.1,2242,2812,1675127556.596308
2.6,2227,2826,1675127556.645447
4.1,2226,2831,1675127556.6965125
4.7,2223,2828,1675127556.796532
4.7,2225,2832,1675127556.845449
4.7,2225,2828,1675127556.896627
4.7,2228,2825,1675127556.9454644
4.3,2235,2823,1675127557.0451713
4.0,2243,2808,1675127557.096504
3.2,2267,2791,1675127557.1455011
1.8,2273,2776,1675127557.1953335
0.6,2275,2776,1675127557.2465653
0.2,2278,2776,1675127557.2966452
0.0,2285,2767,1675127557.3455076
-0.2,2287,2768,1675127557.3966074
-0.6,2286,2766,1675127557.4456766
-0.6,2286,2766,1675127557.495619
-0.6,2283,2765,1675127557.5455039
-0.6,2283,2765,1675127557.596457
-0.6,2286,2766,1675127557.6455705
-0.6,2285,2767,1675127557.69662
-0.6,2287,2770,1675127557.7965977
-0.7,2286,2768,1675127557.8454719
-0.7,2285,2765,1675127557.896584
-0.7,2287,2770,1675127557.9464855
-0.7,2286,2767,1675127558.0462828
-0.6,2288,2768,1675127558.0964022
-0.7,2285,2765,1675127558.1454804
-0.6,2286,2767,1675127558.196514
-0.6,2287,2767,1675127558.2466474
-0.6,2287,2768,1675127558.296417
-0.6,2285,2766,1675127558.3463178
-0.7,2286,2765,1675127558.396414
-0.6,2286,2766,1675127558.4463952
-0.6,2285,2765,1675127558.4964435
-0.6,2287,2768,1675127558.545469
-0.6,2286,2767,1675127558.5964746
-0.6,2285,2766,1675127558.6465247
-0.7,2287,2767,1675127558.6953156
-0.6,2286,2768,1675127558.7463925
-0.6,2285,2768,1675127558.7964208
