header.stamp.sec,header.stamp.nanosec,time,header.frame_id,velocity
0,0,1675407656.7537482,,-2379.0
0,0,1675407656.7639503,,-2362.0
0,0,1675407656.7741106,,-2336.0
0,0,1675407656.784212,,-2297.0
0,0,1675407656.7922359,,-2258.0
0,0,1675407657.0251608,,-1344.0
0,0,1675407657.043206,,-1291.0
0,0,1675407657.2649672,,-368.0
0,0,1675407657.2839417,,-317.0
0,0,1675407657.302079,,-241.0
0,0,1675407657.5241518,,742.0
0,0,1675407657.544022,,811.0
0,0,1675407657.5550404,,854.0
0,0,1675407657.7530773,,1713.0
0,0,1675407657.7619233,,1742.0
0,0,1675407657.7811074,,1806.0
0,0,1675407657.7901192,,1844.0
0,0,1675407658.014975,,2747.0
0,0,1675407658.0240226,,2776.0
0,0,1675407658.0349207,,2806.0
0,0,1675407658.044997,,2839.0
0,0,1675407658.056001,,2878.0
0,0,1675407658.264222,,3633.0
0,0,1675407658.2831054,,3683.0
0,0,1675407658.3020594,,3733.0
0,0,1675407658.5149705,,4372.0
0,0,1675407658.5239341,,4386.0
0,0,1675407658.542887,,4417.0
0,0,1675407658.7502484,,4941.0
0,0,1675407658.7611308,,4949.0
0,0,1675407658.7702038,,4957.0
0,0,1675407658.787821,,4985.0
0,0,1675407659.0146308,,5293.0
0,0,1675407659.0246964,,5293.0
0,0,1675407659.044706,,5294.0
0,0,1675407659.056657,,5298.0
0,0,1675407659.2650814,,5420.0
0,0,1675407659.2841523,,5420.0
0,0,1675407659.3060393,,5420.0
0,0,1675407659.5139246,,5360.0
0,0,1675407659.5240688,,5360.0
0,0,1675407659.5339532,,5359.0
0,0,1675407659.543935,,5356.0
0,0,1675407659.7503586,,5074.0
0,0,1675407659.76996,,5069.0
0,0,1675407659.7810419,,5056.0
0,0,1675407659.7908485,,5037.0
0,0,1675407660.0141685,,4578.0
0,0,1675407660.023771,,4571.0
0,0,1675407660.0319445,,4567.0
0,0,1675407660.051168,,4543.0
0,0,1675407660.2652245,,3985.0
0,0,1675407660.2851527,,3956.0
