steering_angle,adc_0,adc_1,Time
-30.6,2657,2327,1675815970.7033632
-34.2,2721,2285,1675815970.7534294
-38.0,2741,2245,1675815970.80294
-41.2,2770,2211,1675815970.8534367
-44.3,2800,2182,1675815970.9033606
-46.5,2818,2170,1675815970.9533885
-48.5,2832,2148,1675815971.0042076
-49.6,2848,2155,1675815971.053512
-50.5,2853,2147,1675815971.1034403
-51.0,2851,2145,1675815971.153381
-51.1,2841,2140,1675815971.2033541
-51.2,2856,2150,1675815971.2533967
-51.2,2847,2145,1675815971.3033504
-51.2,2843,2137,1675815971.3534317
-51.1,2847,2147,1675815971.4034197
-51.2,2842,2140,1675815971.453421
-51.2,2852,2146,1675815971.5042565
-50.5,2812,2173,1675815971.5534456
-48.5,2783,2226,1675815971.603316
-45.3,2730,2257,1675815971.6534436
-41.7,2696,2308,1675815971.703334
-38.0,2653,2338,1675815971.7534287
-34.4,2617,2366,1675815971.8033607
-31.5,2586,2400,1675815971.8534179
-28.5,2552,2427,1675815971.9035347
-26.0,2538,2446,1675815971.9535847
-24.2,2533,2448,1675815972.0035841
-23.5,2540,2458,1675815972.0537157
-23.2,2530,2450,1675815972.1036646
-23.1,2537,2461,1675815972.1535456
-23.1,2532,2452,1675815972.2035825
-23.1,2545,2463,1675815972.2536488
-23.1,2531,2453,1675815972.3035367
-22.7,2522,2470,1675815972.353622
-21.9,2497,2486,1675815972.403531
-20.5,2477,2506,1675815972.4535127
-18.4,2452,2543,1675815972.5044239
-16.0,2417,2581,1675815972.5535533
-12.8,2382,2631,1675815972.6033356
-9.4,2322,2663,1675815972.6533642
-5.3,2277,2720,1675815972.7034297
-1.2,2237,2758,1675815972.753426
2.6,2206,2783,1675815972.8033352
5.1,2193,2798,1675815972.8533978
7.3,2171,2826,1675815972.9033625
9.1,2150,2838,1675815972.9534025
10.7,2141,2848,1675815973.0034902
11.6,2148,2861,1675815973.0533757
12.1,2145,2856,1675815973.103367
12.2,2146,2860,1675815973.1535573
12.2,2146,2858,1675815973.2026563
12.2,2146,2857,1675815973.253439
12.2,2138,2855,1675815973.3033624
12.5,2121,2861,1675815973.353409
13.4,2107,2878,1675815973.4033847
14.9,2083,2903,1675815973.453451
16.9,2061,2941,1675815973.5042384
19.3,2028,2975,1675815973.55352
22.2,1997,3000,1675815973.603435
24.7,1967,3013,1675815973.653631
27.0,1948,3033,1675815973.7035508
28.7,1940,3045,1675815973.7536027
29.9,1933,3052,1675815973.8034441
30.5,1932,3050,1675815973.853497
30.8,1938,3061,1675815973.9033756
30.8,1933,3056,1675815973.9534643
30.8,1933,3051,1675815974.0047972
30.8,1946,3072,1675815974.0534196
30.8,1936,3058,1675815974.1034062
30.8,1936,3058,1675815974.1534188
30.7,1932,3053,1675815974.2033985
30.8,1935,3053,1675815974.2533474
30.8,1935,3065,1675815974.3034065
31.2,1913,3071,1675815974.3533473
32.3,1901,3102,1675815974.4033384
33.8,1883,3103,1675815974.453345
34.9,1882,3102,1675815974.5034175
35.6,1881,3110,1675815974.553452
35.7,1882,3116,1675815974.6034105
35.9,1877,3107,1675815974.6534605
35.8,1876,3106,1675815974.7034101
35.8,1885,3118,1675815974.753485
35.8,1878,3115,1675815974.8033688
35.8,1876,3112,1675815974.853436
35.9,1877,3107,1675815974.9033835
35.8,1883,3122,1675815974.954325
35.9,1878,3108,1675815975.0040584
35.8,1882,3116,1675815975.0534525
35.9,1881,3108,1675815975.1034536
35.8,1880,3111,1675815975.1534393
35.9,1878,3112,1675815975.2034295
35.9,1880,3110,1675815975.2533863
35.8,1885,3131,1675815975.303389
36.1,1865,3121,1675815975.353337
36.8,1860,3145,1675815975.403476
37.5,1858,3147,1675815975.4535058
37.8,1858,3141,1675815975.5042188
37.8,1856,3133,1675815975.5535622
37.8,1853,3132,1675815975.6033483
37.8,1853,3138,1675815975.6532989
37.8,1856,3137,1675815975.7033877
37.8,1860,3140,1675815975.753446
37.8,1861,3146,1675815975.8034916
37.8,1856,3140,1675815975.853594
37.8,1855,3137,1675815975.9033716
37.8,1865,3157,1675815975.9535043
37.8,1858,3146,1675815976.0036178
37.8,1858,3145,1675815976.0535758
37.8,1857,3143,1675815976.103469
37.8,1860,3143,1675815976.1535497
37.8,1856,3141,1675815976.2034714
37.8,1853,3132,1675815976.2535315
37.8,1863,3151,1675815976.303439
37.8,1857,3137,1675815976.3534846
37.7,1858,3135,1675815976.4033744
37.7,1868,3132,1675815976.45341
36.7,1902,3081,1675815976.5033362
34.1,1947,3036,1675815976.5533347
30.6,1978,3005,1675815976.6033173
27.5,2016,2987,1675815976.653423
24.5,2033,2955,1675815976.7033465
22.5,2046,2938,1675815976.7537122
20.8,2060,2927,1675815976.8035204
19.7,2068,2928,1675815976.8534238
19.0,2068,2923,1675815976.9033551
18.8,2073,2930,1675815976.953407
18.8,2066,2918,1675815977.0033476
18.8,2070,2926,1675815977.053477
18.8,2071,2927,1675815977.1033282
18.8,2071,2930,1675815977.153474
18.8,2066,2921,1675815977.2033334
18.8,2065,2921,1675815977.2535346
18.8,2075,2930,1675815977.3034337
18.6,2075,2921,1675815977.3534713
18.2,2085,2907,1675815977.4034371
17.8,2081,2906,1675815977.4535358
17.5,2083,2908,1675815977.5042233
17.5,2083,2910,1675815977.553574
17.5,2086,2912,1675815977.6034482
17.5,2083,2911,1675815977.6535482
17.5,2090,2917,1675815977.703455
17.5,2085,2913,1675815977.7535331
17.5,2080,2908,1675815977.8034437
17.5,2095,2926,1675815977.8534186
17.5,2083,2911,1675815977.9034567
17.5,2087,2910,1675815977.95354
17.5,2081,2911,1675815978.0034258
17.5,2081,2907,1675815978.053511
17.5,2087,2918,1675815978.1034415
17.5,2081,2905,1675815978.1535504
17.5,2082,2908,1675815978.2034419
17.3,2081,2907,1675815978.2539096
17.5,2086,2910,1675815978.3029525
17.5,2087,2915,1675815978.3531857
17.5,2086,2917,1675815978.404274
17.5,2080,2911,1675815978.4534917
18.1,2047,2937,1675815978.5042562
19.9,2018,2985,1675815978.5534317
23.0,1971,3016,1675815978.6034808
26.6,1920,3068,1675815978.6534796
31.2,1865,3121,1675815978.7033951
35.5,1836,3176,1675815978.7534642
38.9,1815,3186,1675815978.8033867
41.1,1800,3210,1675815978.8535078
43.0,1780,3227,1675815978.903361
44.5,1771,3227,1675815978.9542885
45.5,1762,3236,1675815979.004259
46.3,1770,3251,1675815979.1034157
46.4,1761,3231,1675815979.1535282
46.4,1766,3240,1675815979.204248
46.4,1762,3240,1675815979.254265
46.4,1762,3230,1675815979.3042595
46.4,1761,3231,1675815979.3534644
46.4,1762,3228,1675815979.4042737
46.3,1763,3232,1675815979.453496
45.8,1787,3205,1675815979.504271
44.2,1823,3176,1675815979.5533938
41.3,1871,3135,1675815979.6044302
37.8,1916,3075,1675815979.653704
33.4,1965,3018,1675815979.7042658
28.9,2036,2982,1675815979.753527
23.5,2100,2900,1675815979.8042147
17.9,2165,2833,1675815979.85349
11.7,2220,2772,1675815979.9042532
6.2,2286,2707,1675815979.953468
0.1,2366,2630,1675815980.0034242
-5.7,2421,2558,1675815980.0534205
-11.9,2501,2485,1675815980.1033862
-18.7,2576,2406,1675815980.1534188
-24.9,2626,2361,1675815980.203336
-29.9,2651,2346,1675815980.2534654
-33.5,2706,2292,1675815980.3042333
-36.4,2722,2265,1675815980.3534606
-39.8,2755,2228,1675815980.4042377
-42.2,2782,2215,1675815980.4534943
-44.4,2787,2196,1675815980.5042386
-46.0,2803,2181,1675815980.5534654
-47.0,2810,2177,1675815980.6042402
-47.7,2813,2180,1675815980.6535037
-47.9,2806,2175,1675815980.7042742
-47.9,2822,2185,1675815980.75433
-48.0,2818,2181,1675815980.8042688
-48.0,2815,2178,1675815980.8535073
-47.9,2800,2181,1675815980.9044816
-47.1,2780,2222,1675815980.9545112
-45.0,2745,2253,1675815981.0041723
-42.6,2723,2258,1675815981.0536242
-40.8,2718,2285,1675815981.104259
-39.5,2696,2287,1675815981.153471
-38.5,2706,2295,1675815981.2042456
-38.0,2697,2286,1675815981.2541974
-38.0,2698,2296,1675815981.3042288
-37.6,2680,2302,1675815981.353423
-36.8,2670,2317,1675815981.4042587
-35.8,2672,2328,1675815981.4534593
-35.1,2666,2326,1675815981.5042627
-34.9,2660,2323,1675815981.5534775
-34.9,2675,2332,1675815981.603434
-34.9,2668,2330,1675815981.6534932
-34.8,2661,2322,1675815981.704283
-34.9,2668,2328,1675815981.7542818
-34.8,2668,2323,1675815981.804241
-34.9,2670,2326,1675815981.8534644
-34.9,2661,2320,1675815981.903425
-34.9,2671,2326,1675815981.9542556
-34.9,2675,2336,1675815982.0044503
-34.8,2663,2321,1675815982.053482
-34.9,2668,2327,1675815982.1043375
-34.8,2665,2327,1675815982.153479
-34.8,2666,2327,1675815982.2042897
-34.9,2663,2322,1675815982.253487
-34.9,2658,2320,1675815982.3043382
-34.5,2647,2336,1675815982.3534636
-33.6,2630,2355,1675815982.4043436
-32.2,2612,2376,1675815982.4534283
-30.3,2582,2413,1675815982.5043352
-27.8,2541,2442,1675815982.5534742
-24.5,2502,2482,1675815982.604227
-17.0,2403,2590,1675815982.7041934
-12.5,2351,2652,1675815982.7543068
-7.1,2277,2712,1675815982.8042178
-1.8,2223,2778,1675815982.8542743
4.2,2145,2850,1675815982.904336
10.0,2077,2902,1675815982.9543533
16.1,2033,2975,1675815983.0042293
21.4,1960,3026,1675815983.0535688
26.8,1896,3096,1675815983.1043427
33.0,1835,3176,1675815983.154282
38.5,1802,3213,1675815983.2044284
42.0,1787,3211,1675815983.2542622
44.5,1740,3248,1675815983.3044333
46.9,1716,3280,1675815983.3544223
49.5,1703,3283,1675815983.4039123
51.3,1681,3306,1675815983.453785
52.7,1682,3307,1675815983.5043225
53.6,1681,3316,1675815983.5542977
53.7,1678,3307,1675815983.6043139
53.7,1688,3327,1675815983.6542988
53.7,1687,3318,1675815983.7043123
53.6,1687,3317,1675815983.7542446
52.6,1726,3262,1675815983.8043442
50.5,1756,3243,1675815983.8543136
47.4,1801,3201,1675815983.9043236
44.0,1842,3155,1675815983.9543488
39.7,1910,3096,1675815984.0042977
35.0,1960,3023,1675815984.0543096
29.5,2033,2965,1675815984.1042523
23.8,2105,2896,1675815984.1543117
17.1,2188,2820,1675815984.204274
10.8,2241,2751,1675815984.254299
4.4,2297,2687,1675815984.3042715
-0.7,2360,2636,1675815984.3542564
-6.3,2425,2556,1675815984.404291
-11.9,2491,2492,1675815984.4543154
-18.1,2558,2425,1675815984.5042768
-23.4,2596,2396,1675815984.554281
-27.3,2607,2372,1675815984.6042397
-30.1,2670,2340,1675815984.654295
-32.7,2677,2323,1675815984.7042797
-35.3,2706,2292,1675815984.7542505
-37.0,2712,2290,1675815984.8041964
-38.5,2721,2277,1675815984.8542786
-39.3,2722,2278,1675815984.90443
-39.6,2716,2268,1675815984.9544454
-39.8,2722,2276,1675815985.0042899
-39.8,2713,2268,1675815985.0543225
-39.8,2717,2271,1675815985.1042883
-39.8,2717,2266,1675815985.1542926
-39.4,2695,2300,1675815985.2042973
-37.8,2655,2330,1675815985.2542512
-34.9,2621,2362,1675815985.304294
-32.1,2607,2390,1675815985.3542824
-29.5,2573,2423,1675815985.4042892
-27.1,2546,2446,1675815985.4543924
-24.7,2531,2447,1675815985.5042818
-23.6,2547,2466,1675815985.5542674
-23.2,2536,2452,1675815985.6042864
-23.3,2538,2451,1675815985.6542861
-23.2,2532,2451,1675815985.7043545
-23.2,2533,2448,1675815985.7543979
-23.5,2557,2438,1675815985.8042595
-24.7,2585,2396,1675815985.8542519
-27.2,2630,2378,1675815985.9042447
-30.0,2650,2333,1675815985.9543524
-33.1,2688,2305,1675815986.004241
-35.8,2712,2285,1675815986.0542576
-38.2,2736,2263,1675815986.1042469
-40.0,2740,2248,1675815986.15425
-41.5,2746,2236,1675815986.204242
-42.2,2758,2241,1675815986.2543006
-42.6,2757,2241,1675815986.3042533
-42.9,2751,2236,1675815986.35427
-42.9,2755,2237,1675815986.4042714
-42.9,2757,2242,1675815986.454274
-42.7,2751,2237,1675815986.5042777
-42.5,2738,2260,1675815986.5542855
-41.1,2700,2295,1675815986.6042776
-38.6,2661,2331,1675815986.6542673
-35.3,2613,2375,1675815986.704273
-30.9,2562,2435,1675815986.7543
-25.9,2505,2511,1675815986.8042543
-20.7,2430,2553,1675815986.85429
-14.7,2360,2638,1675815986.9042726
-8.7,2280,2722,1675815986.9543238
-1.6,2206,2792,1675815987.0042987
4.7,2136,2852,1675815987.0543103
10.9,2085,2897,1675815987.1043172
15.5,2045,2943,1675815987.1543005
20.4,1980,3006,1675815987.204293
24.9,1933,3053,1675815987.2542949
30.1,1885,3115,1675815987.3041866
34.1,1851,3147,1675815987.3543162
37.4,1835,3162,1675815987.4042537
39.3,1826,3202,1675815987.454296
41.0,1803,3201,1675815987.5043023
42.2,1803,3205,1675815987.554295
42.9,1793,3205,1675815987.604299
43.2,1795,3206,1675815987.6543028
43.4,1793,3207,1675815987.704326
43.4,1796,3201,1675815987.7543106
43.4,1802,3221,1675815987.8043034
43.2,1812,3182,1675815987.854306
41.9,1853,3152,1675815987.9043026
39.2,1892,3105,1675815987.9543302
35.5,1942,3052,1675815988.0042994
31.5,1988,2995,1675815988.0543358
27.0,2051,2957,1675815988.1043146
21.6,2112,2877,1675815988.1543753
15.8,2177,2813,1675815988.204322
10.5,2235,2762,1675815988.254283
5.3,2295,2708,1675815988.3043056
-0.1,2351,2637,1675815988.3542888
-5.6,2407,2573,1675815988.404321
-10.7,2478,2532,1675815988.4543283
-16.1,2530,2460,1675815988.504033
-20.9,2568,2430,1675815988.5538416
-24.5,2577,2406,1675815988.6043174
-27.0,2623,2371,1675815988.6544414
-29.5,2627,2358,1675815988.7044563
-31.6,2652,2336,1675815988.7545168
-33.0,2655,2330,1675815988.80445
-34.0,2660,2322,1675815988.8545218
-34.5,2667,2328,1675815988.9045222
-34.8,2666,2328,1675815988.9542997
-34.9,2667,2326,1675815989.0042515
-34.8,2662,2321,1675815989.0543218
-34.8,2660,2318,1675815989.1043055
-34.5,2638,2346,1675815989.1542811
-32.8,2595,2387,1675815989.2042713
-29.9,2565,2426,1675815989.2544317
-26.3,2522,2476,1675815989.3042488
-22.7,2482,2502,1675815989.3542788
-19.6,2470,2531,1675815989.4042614
-16.9,2443,2563,1675815989.4542792
-14.7,2418,2568,1675815989.5042505
-13.4,2425,2576,1675815989.554263
-12.8,2412,2572,1675815989.6042638
-12.4,2418,2581,1675815989.654285
-12.3,2408,2573,1675815989.7042649
-12.1,2421,2581,1675815989.7542567
-12.1,2421,2588,1675815989.804277
-12.3,2425,2560,1675815989.8543622
-13.5,2471,2526,1675815989.9042847
-16.1,2506,2487,1675815989.9542801
-19.7,2552,2441,1675815990.004224
-23.4,2593,2390,1675815990.0542903
-27.8,2647,2335,1675815990.1042216
-32.1,2697,2290,1675815990.154256
-36.3,2740,2257,1675815990.204285
-40.6,2787,2205,1675815990.2542243
-44.8,2831,2167,1675815990.3042936
-48.1,2853,2128,1675815990.35431
-51.5,2876,2103,1675815990.4043002
-53.8,2908,2093,1675815990.454249
-55.6,2912,2075,1675815990.5042515
-56.9,2926,2063,1675815990.5542924
-57.8,2922,2056,1675815990.6042893
-58.3,2931,2065,1675815990.6542864
-58.4,2926,2061,1675815990.704316
-58.4,2936,2065,1675815990.7542906
-58.4,2932,2063,1675815990.8042603
-58.4,2931,2062,1675815990.8543224
-58.4,2925,2058,1675815990.9042556
-58.4,2938,2067,1675815990.9542768
-58.4,2931,2066,1675815991.0042653
-58.4,2922,2056,1675815991.0542765
-58.4,2926,2061,1675815991.1043408
-58.4,2926,2061,1675815991.1542811
-58.4,2933,2066,1675815991.204343
-58.4,2922,2058,1675815991.2542837
-58.4,2938,2067,1675815991.3048675
-58.4,2925,2057,1675815991.3542845
-58.4,2923,2065,1675815991.4043226
-57.8,2903,2091,1675815991.4542792
-56.4,2883,2118,1675815991.5044758
-54.1,2838,2143,1675815991.5543091
-51.5,2813,2197,1675815991.6042483
-47.9,2761,2240,1675815991.6542828
-43.9,2705,2282,1675815991.7042716
-39.8,2655,2331,1675815991.7542496
-35.0,2598,2385,1675815991.8042088
-30.6,2561,2426,1675815991.854322
-26.5,2520,2462,1675815991.9042902
-23.1,2487,2503,1675815991.954306
-19.6,2457,2535,1675815992.0044742
-17.0,2445,2553,1675815992.054369
-15.2,2435,2548,1675815992.1044848
-14.3,2445,2561,1675815992.1544333
-14.2,2431,2551,1675815992.204223
-14.1,2435,2551,1675815992.2542064
-14.1,2440,2558,1675815992.3042362
-14.1,2437,2558,1675815992.3542283
-14.1,2440,2561,1675815992.404329
-14.1,2432,2550,1675815992.4543147
-14.5,2466,2527,1675815992.5043337
-16.2,2498,2486,1675815992.5543087
-19.2,2537,2446,1675815992.6044905
-22.6,2575,2407,1675815992.6544573
-25.8,2602,2397,1675815992.704499
-28.0,2612,2372,1675815992.7542863
-30.0,2630,2352,1675815992.804316
-31.3,2643,2356,1675815992.8543203
-32.3,2647,2342,1675815992.9043276
-32.7,2643,2343,1675815992.9543152
-33.1,2641,2340,1675815993.0042558
-33.1,2652,2352,1675815993.0542924
-33.1,2643,2342,1675815993.1042335
-33.1,2651,2347,1675815993.154293
-33.2,2642,2343,1675815993.2042718
-33.1,2650,2345,1675815993.2542975
-33.1,2643,2342,1675815993.304288
-33.3,2656,2327,1675815993.3542917
-34.1,2687,2327,1675815993.404299
-35.0,2671,2310,1675815993.4543185
-35.8,2683,2313,1675815993.5043008
-35.9,2683,2317,1675815993.5542893
-36.0,2682,2315,1675815993.6043243
-36.0,2675,2308,1675815993.6542904
-36.0,2675,2307,1675815993.7043169
-36.0,2681,2313,1675815993.7543044
-36.0,2675,2307,1675815993.8042524
-36.0,2676,2310,1675815993.8542883
-36.0,2678,2310,1675815993.9042583
-36.0,2680,2315,1675815993.954346
-36.0,2673,2310,1675815994.0043173
-36.0,2688,2320,1675815994.0543914
-36.0,2676,2310,1675815994.104327
-36.0,2683,2313,1675815994.1543326
-36.0,2682,2316,1675815994.2043025
-36.0,2686,2315,1675815994.2544117
-36.1,2682,2318,1675815994.3043096
-36.0,2673,2307,1675815994.3542902
-36.0,2680,2315,1675815994.404423
-36.0,2675,2308,1675815994.4544353
-35.9,2670,2328,1675815994.504431
-34.8,2621,2361,1675815994.5544481
-31.9,2588,2402,1675815994.60437
-28.5,2540,2443,1675815994.654424
-24.3,2483,2501,1675815994.7043884
-20.0,2438,2560,1675815994.7543237
-15.3,2377,2622,1675815994.8043294
-9.4,2298,2693,1675815994.8543189
-3.3,2230,2760,1675815994.903885
2.2,2187,2817,1675815994.9537795
7.1,2147,2843,1675815995.0042548
10.7,2103,2892,1675815995.0542777
15.0,2046,2942,1675815995.1043122
18.9,2031,2972,1675815995.1542907
22.2,1992,2988,1675815995.204353
24.8,1973,3026,1675815995.2543516
27.1,1958,3046,1675815995.304308
28.7,1941,3042,1675815995.3542972
29.8,1937,3062,1675815995.404298
30.5,1938,3061,1675815995.4542522
30.7,1941,3063,1675815995.50428
30.7,1932,3048,1675815995.5538015
30.7,1936,3051,1675815995.604227
30.4,1956,3030,1675815995.6542845
29.0,1995,3001,1675815995.7042356
26.2,2028,2963,1675815995.7542932
23.1,2073,2933,1675815995.8042903
19.5,2121,2868,1675815995.8543165
15.0,2165,2827,1675815995.9042652
10.8,2221,2788,1675815995.9542775
6.0,2281,2713,1675815996.004271
1.1,2342,2650,1675815996.0542884
-4.6,2401,2583,1675815996.1042888
-10.0,2471,2527,1675815996.1542563
-16.0,2538,2447,1675815996.2042623
-21.5,2595,2407,1675815996.2542548
-26.3,2611,2390,1675815996.3042965
-29.4,2646,2337,1675815996.3543577
-32.3,2676,2322,1675815996.4043205
-35.0,2703,2300,1675815996.4542851
-37.2,2723,2286,1675815996.5043228
-38.7,2718,2262,1675815996.554359
-39.8,2735,2263,1675815996.604344
